0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.008151150600961535,0.010257636230769253,0.008522615572115387,0.00848033384615386,0.008662265735576923,0.007936104240384614,0.009122675870192304,0.00832044026923079,0.007770930504807701,0.008128681581730784,0.008149317413461537,0.008296000980769231,0.009887131302884615,0.01025172212980767,0.00820082091346154,0.008634589624999998,0.009335438802884606,0.008183097221153844,0.008137288985576922,0.07072771497115388,0.008908719394230786,0.009249282432692314,0.013751964807692299,0.010637463942307707,0.011726962721153839,0.008190485216346148,0.008449501173076912,0.007970062899038453,0.008963463096153862,0.009852037903846169,0.009686911134615386,0.01212820949038459,0.009391605067307697,0.009930809456730756,0.009490544456730777,0.009776556250000004,0.008305536543269237,0.008779741538461538,0.014532414932692313,0.011063863798076909,0.008266744360576934,0.00887737089903847,0.00796368236538461,0.008741877317307701,0.008625310173076913,0.008966457182692317,0.008375043048076906,0.007691348730769229,0.007994639774038451,0.00820372579326923,0.008474344264423075,0.008266155086538472,0.008110301336538454,0.008893576206730768,0.012546452124999996,0.008013190543269225,0.00819363347115384,0.008302061524038454,0.0124863317451923,0.009790424961538452,0.008353854822115387,0.008603883620192312,0.008454376552884621
0.008151150600961535,0,0.011929949581730758,0.005843044182692306,0.006648151360576916,0.009158908639423077,0.005952255072115378,0.008921775278846173,0.005930448274038456,0.006669514841346148,0.00741802282692308,0.005608870533653848,0.00599586717307692,0.00865328173557693,0.011535764312499993,0.007734843447115379,0.006217019028846142,0.009785798826923072,0.005090623586538471,0.005466208947115388,0.07313763240384615,0.009854966264423089,0.009944407985576931,0.0158977386875,0.009434755389423071,0.010262999759615402,0.005929599144230782,0.005830737730769228,0.006320245274038465,0.005235950048076926,0.008078684971153858,0.0073431747163461665,0.01180111224519231,0.005411623610576924,0.005852778706730768,0.0060706436298076875,0.007343266947115382,0.005985236283653836,0.007069576485576916,0.017243384951923076,0.009920039086538438,0.007073883254807694,0.007211812437500014,0.005594745466346145,0.006814436019230764,0.005713626769230764,0.0053682202259615385,0.004979942807692307,0.007099123899038461,0.005968463721153844,0.005425266211538453,0.00573175798557694,0.005403806961538455,0.006639961596153856,0.0063918960048077,0.011238936216346175,0.006654045120192319,0.006913008562500017,0.00577482728365385,0.012621097245192314,0.009254731947115397,0.00560873336538461,0.005755969187500004,0.00538715573076923
0.010257636230769253,0.011929949581730758,0,0.012201079374999995,0.012229066980769232,0.01011000963942306,0.010535141043269237,0.011413005423076895,0.01200929420673075,0.01095243184134613,0.009927755745192302,0.010973583687500019,0.011226279836538478,0.010797460846153852,0.010518242110576915,0.010197185105769243,0.01245374210576923,0.011038351418269239,0.011657113221153826,0.011421179749999975,0.07192985105288463,0.009839988543269219,0.011027228855769245,0.01258705188461536,0.01173955885096154,0.012467163697115374,0.010920891990384613,0.010888746206730776,0.01041999955288462,0.012607462697115365,0.01297159013942307,0.013344811403846168,0.013865302538461568,0.013462050394230807,0.013892399918269238,0.013182695961538437,0.01324070491346155,0.01125424051923076,0.012349874874999995,0.013611047192307659,0.011703744158653854,0.01085468511057692,0.011120931975961547,0.01089861091346156,0.010952309817307694,0.011777268033653848,0.012831756725961528,0.011908501129807696,0.010413536350961533,0.011275144947115363,0.011336706499999981,0.011151645201923072,0.011223446822115384,0.010545256778846147,0.012117827302884611,0.016334286326923058,0.01030595498076921,0.010143537418269226,0.011102686144230786,0.01365848472115386,0.01247936192788463,0.011159663423076907,0.011647928903846161,0.011961940408653879
0.008522615572115387,0.005843044182692306,0.012201079374999995,0,0.007214179201923078,0.009314273961538447,0.006562996283653857,0.00920805096634618,0.006415462668269249,0.007074314485576933,0.00779738649519232,0.0063265927211538465,0.006927590471153845,0.009079775980769249,0.012099027293269253,0.00810701505769229,0.006685528240384615,0.0103450255048077,0.005891102240384609,0.006240955379807689,0.07330262050480765,0.010036817033653857,0.010385011870192291,0.016446799730769197,0.010263284624999982,0.010909641927884616,0.00663065201923077,0.006678546711538463,0.006738529649038464,0.006052908019230768,0.008696807399038461,0.007708177163461537,0.012275423211538456,0.006355162389423087,0.006793551096153843,0.006918430740384618,0.008010136927884605,0.006170907134615377,0.007369021485576923,0.01760976682692309,0.01058984429807692,0.007627130399038462,0.007722201600961547,0.006182526927884603,0.0072405647451923025,0.0064589783173077,0.00590974160096153,0.0058147429182692344,0.0076141560384615425,0.006425383514423094,0.006067677264423078,0.00650781386538462,0.006092933230769227,0.007206077980769228,0.00703350894711538,0.011567156495192321,0.0070570833076923105,0.007248616307692302,0.006329799966346164,0.012431939076923052,0.009543455197115396,0.006268422802884608,0.006348720389423075,0.005810470855769236
0.00848033384615386,0.006648151360576916,0.012229066980769232,0.007214179201923078,0,0.009476624701923064,0.00768438631730769,0.009023111158653872,0.006750672173076926,0.007325485206730764,0.008559484567307686,0.007716824528846157,0.007615045860576926,0.010706761802884605,0.011851793899038468,0.008302761937499997,0.0067207650288461365,0.009868463865384612,0.006943463153846161,0.007065105197115379,0.07454168506730777,0.01021444725480768,0.009869608721153854,0.016299268975961543,0.011628007432692315,0.012851685937500003,0.007770642206730764,0.0080799549903846,0.00782378811057692,0.007309320711538461,0.008155893600961547,0.00793615586057691,0.011483578557692322,0.0069952741682692225,0.007458405225961546,0.007229922331730757,0.00778465258653845,0.007745095033653846,0.007688322197115389,0.01767376294711536,0.012075999139423048,0.00827506115384616,0.008924220240384619,0.007494362259615378,0.008996318115384623,0.007717625072115407,0.007413986822115385,0.006803271769230775,0.0076349950240384564,0.006994440014423062,0.0076291733365384615,0.00794850816346153,0.007312492004807695,0.007887666350961548,0.008580043903846164,0.011755463596153837,0.008356849870192308,0.00874669355769233,0.007884598971153844,0.013953255620192305,0.009485101610576923,0.007832973000000005,0.007965986235576926,0.0072065656923076945
0.008662265735576923,0.009158908639423077,0.01011000963942306,0.009314273961538447,0.009476624701923064,0,0.008748186341346146,0.009269741889423082,0.00916465609615385,0.008537525072115379,0.008721111730769216,0.00886050839423079,0.009327168274038459,0.010314360721153873,0.010074226894230754,0.008299270336538453,0.009373180365384605,0.009720588,0.00912575854807692,0.008939136317307687,0.07278340643750002,0.009219728846153836,0.009777375168269209,0.01364638225000002,0.011529621668269208,0.012493289918269226,0.009154611581730773,0.009380052043269242,0.008632114144230768,0.00970115345673076,0.010330100408653856,0.010118607024038464,0.012171211740384626,0.010345669086538459,0.010856181725961535,0.01006500562980769,0.010093335975961527,0.009080898951923063,0.00948217150961538,0.015012163975961508,0.011712091100961544,0.009451216475961536,0.0097562101298077,0.009014694528846144,0.009652176259615368,0.009696678961538462,0.009986319774038452,0.009232904817307687,0.008394705514423078,0.008676732942307714,0.009180242721153855,0.009389746692307688,0.009048011355769228,0.009146420326923088,0.010107993692307703,0.01390301286538462,0.008967949918269219,0.009079346846153842,0.009212415110576922,0.013287663822115367,0.01025803011057691,0.008985104019230783,0.009550650067307693,0.009230088475961537
0.007936104240384614,0.005952255072115378,0.010535141043269237,0.006562996283653857,0.00768438631730769,0.008748186341346146,0,0.009612962985576942,0.006916223096153857,0.0068550037211538494,0.0064666390288461596,0.005140033033653835,0.005563684038461527,0.0067585682067307536,0.010641243471153843,0.006994579644230762,0.007416570759615391,0.010132895908653839,0.005473138879807694,0.005772950177884619,0.07172898139903833,0.008916451624999999,0.009905104124999968,0.013739889995192283,0.007322253038461539,0.008070859201923072,0.005418947024038469,0.005242434259615372,0.005674618557692307,0.005959113923076924,0.00913997113461538,0.008383384076923083,0.01299025096634615,0.006720472735576922,0.007077667581730772,0.007391954581730764,0.008568851836538447,0.005783743620192305,0.00833038710576923,0.014875366913461535,0.007738027158653848,0.006206887485576918,0.006241491456730775,0.005402846394230778,0.005870074399038461,0.0057119485817307665,0.006157816485576921,0.005738939490384609,0.006852476100961543,0.006518787163461536,0.005366134120192302,0.005275267043269234,0.005355135274038466,0.00607181345673077,0.006158495447115392,0.012414704197115371,0.0056365500865384645,0.005719041274038464,0.005421657375000011,0.011838395144230764,0.009480160259615381,0.005411495072115387,0.0055368866153846135,0.006001432668269232
0.009122675870192304,0.008921775278846173,0.011413005423076895,0.00920805096634618,0.009023111158653872,0.009269741889423082,0.009612962985576942,0,0.008754774100961543,0.00876010694230769,0.009777727778846165,0.009784785115384598,0.010130625980769234,0.012165329802884614,0.01107218987980769,0.009133112312499993,0.008819028721153867,0.00982573361057693,0.009236812918269261,0.009296954913461527,0.07518896406730782,0.010170904995192312,0.01034671288461539,0.015815975298076924,0.013714008182692285,0.01462361419230769,0.009967881524038467,0.010365690995192314,0.009700335495192322,0.009527312307692316,0.009423937894230785,0.009254244879807723,0.01100448158653846,0.009508836389423075,0.009868782783653829,0.009310150245192297,0.009229546899038456,0.009672688096153854,0.008766320639423066,0.01683126975000001,0.013828924317307674,0.010483119956730774,0.0108732095625,0.009805196447115368,0.011096627466346149,0.00995785893269229,0.00962156186538461,0.009071788278846145,0.008881553254807686,0.008833653889423095,0.009837236312499992,0.010176379644230772,0.009586703990384617,0.009945191346153855,0.011019594855769248,0.013106523850961518,0.010182970836538453,0.010325367375000016,0.00987922167307691,0.014342516100961523,0.009947940610576926,0.00980978135096153,0.010021921456730793,0.009285471408653847
0.00832044026923079,0.005930448274038456,0.01200929420673075,0.006415462668269249,0.006750672173076926,0.00916465609615385,0.006916223096153857,0.008754774100961543,0,0.006919473187499998,0.007896776399038455,0.00676725836057693,0.0072601551730769225,0.009542643610576912,0.011744168124999994,0.00782370609615384,0.006337050269230766,0.009883339408653845,0.0061551602596153845,0.00631509941346154,0.07410968007211523,0.00992517184615385,0.010077690134615363,0.016197255000000035,0.010943532408653823,0.011909365009615371,0.007080414673076927,0.007314985947115387,0.007054492192307696,0.006302390663461542,0.008147026754807697,0.007227025499999994,0.011498076971153867,0.006356847336538471,0.006878040120192304,0.0065670840528846116,0.007431737091346145,0.00687065794711538,0.007172128413461543,0.01754072450480773,0.011305491831730765,0.008030989899038448,0.008308520716346142,0.006884498480769234,0.008080126432692307,0.006950811884615393,0.006495863793269226,0.0060517423509615365,0.00727288259134615,0.006432264365384619,0.006824764774038452,0.007107088038461531,0.006544815432692315,0.007423612384615392,0.00771844649519231,0.011397224504807697,0.0075275384807692355,0.007777880548076918,0.007031950980769239,0.013242815701923078,0.009310281793269239,0.006757201139423081,0.007067256197115385,0.006310928576923079
0.007770930504807701,0.006669514841346148,0.01095243184134613,0.007074314485576933,0.007325485206730764,0.008537525072115379,0.0068550037211538494,0.00876010694230769,0.006919473187499998,0,0.0072114208125,0.0067634309711538665,0.007224917192307668,0.009073271076923082,0.01058803587019232,0.007271332990384614,0.007162828524038477,0.009573202793269215,0.006585158514423069,0.006719220591346157,0.07186129363942312,0.008877238899038457,0.009273579764423067,0.014453490057692293,0.010123355408653856,0.011147141052884627,0.0071443896250000015,0.007297930625000001,0.007049464961538464,0.007324436009615389,0.008972347024038466,0.008287838807692302,0.011797093365384622,0.007749377115384617,0.008197883298076915,0.007803470918269241,0.008587130168269215,0.007160796860576921,0.007608154432692315,0.015989164485576923,0.010604819427884634,0.007738109932692316,0.008096658144230764,0.006946780932692306,0.00789957764903847,0.0074110246586538584,0.007498828216346167,0.006831121951923074,0.0069787704855769185,0.006879560274038456,0.007131623182692307,0.007367766793269241,0.006921275096153851,0.0074549014038461595,0.007847341067307697,0.012188793134615397,0.007234905028846144,0.007476951533653839,0.007204978120192321,0.012789583860576915,0.009270061932692296,0.007090338668269224,0.007347805115384615,0.007042762750000004
